Actual Rating,Predicted Rating
3.4,3.311111111
3.8,3.78
4.2,4.166666667
3.6,3.6
4.3,4.35
4,3.775
3.9,3.9
3.6,3.642857143
3.8,3.825
4.4,4.35
3.3,3.3
4.2,4.2
4.1,4.1
3.7,3.7
3.7,3.7
3.6,3.6
4,4
3.5,3.5
3.3,3.228571429
4.3,4.3
4.4,4.4
3.9,3.86
3.8,3.8
2.1,2.1
4.2,4.2
3.9,3.9
4.2,4.12
3.5,3.54
3.4,3.4
3.4,3.4
3.2,3.371428571
3.6,3.616666667
2.9,2.85
3.2,3.742857143
4.3,4.3
3.8,3.8
4.6,4.525
4.3,4.3
3.4,3.4
4,3.988888889
4.2,4.2
3.3,3.288888889
4,4
3.7,3.7
4.6,4.6
3.7,3.7
4.2,4.2
3.8,3.8
3.5,3.7
3.7,3.7
4,3.9
2.9,3.183333333
4.7,4.7
3.2,3.275
3.1,3.157142857
3.6,3.2
3.7,3.5
4.2,4.24
4.2,4.2
3.1,3.1
3.6,3.64
3.3,3.4
4,4
2.8,2.8
4.1,4.033333333
4,4
3.6,3.775
4.1,4.071428571
2.8,3.08
3.2,3.142857143
4.5,4.5
4.3,4.4
3.8,3.225
3.5,3.26
4.4,4.25
4,4
3,2.94
3.2,3.228571429
3.7,3.7
2.9,3.46
3.9,3.257142857
4.1,4.1
4.3,4.24
4,4
3.9,3.9
3.2,3.142857143
3.4,3.28
3.1,3.0625
4.2,4.18
3.9,3.783333333
3.7,3.8
3.8,3.8
3.5,3.5
4,3.983333333
3.2,3.2
3.7,3.7
4.1,4.066666667
4.1,4.1
3.6,3.55
3.7,3.633333333
4.1,4.033333333
3.7,3.7
3.2,3.25
3.8,3.8
3.3,3.25
3.3,3.25
3.7,3.48
3.8,3.733333333
3.9,3.9
2.9,2.9
4.4,4.433333333
3.9,3.85
4.3,4.3
4,3.9
3.7,3.775
4,4
3.1,3.163636364
3.3,3.242857143
3.8,3.828571429
4.1,4.1
3.7,3.7
4.1,4.1
4.3,4.3
4.2,4.2
4.1,4.1
4,4
3.7,3.7
4.4,4.4
3.5,3.5
3.8,3.84
3.4,3.4
3.9,3.9
4.2,4.24
4.8,4.8
4,3.96
4.3,4.3
3.8,3.8
3.7,3.7
4,4
3.6,3.54
3.8,3.757142857
3.8,3.8
4.1,3.84
3.6,3.55
3.7,3.7
3.2,3.190909091
3,3.1
4,3.74
4.3,4.34
4,4
3.3,3.3
4.4,4.36
3.7,3.766666667
4.1,4.1
4.4,4.4
4.3,4.3
4.2,4.2
4.1,4.2
4,4
3.6,3.6
3.6,3.6
3.9,4
3.6,3.75
4.2,4.2
3.1,3.1
3.1,3.3
3.6,3.4
4,4
4.2,4.2
4.1,4.1
3.8,3.775
3.3,3.375
3.5,3.45
4,4.075
4.1,3.8
3.5,3.525
3.4,3.4
4.1,4.1
2.6,2.85
4.2,4.2
2.9,2.9
4.3,4.3
4.3,4.1
3.5,3.28
3.4,3.2
4.1,4.1
4,4
3.2,3.14
3.8,3.822222222
3.3,3.642857143
3.6,3.3
3.7,3.728571429
4.5,4.5
4.1,4.1
3.4,3.475
3.5,3.5
3.3,3.3
3.4,3.5
3.9,3.8375
3.4,3.4
3.5,3.56
3.5,3.65
3.6,3.6
3.9,3.9
3.7,3.7
4,3.866666667
2.5,2.5
4.4,4.4
4,4
4,3.85
3.5,3.34
3.9,3.9
3.4,3.4
3.9,3.933333333
4.3,4.266666667
3.4,3.34
3.5,3.5
3.1,3.145454545
2.5,3.045454545
4.4,4.4
4.3,4.24
4.4,4.4
4.1,4.1
3.3,3.075
3.6,3.171428571
2.9,3.46
3.4,3.4
4.1,4.1
3.9,3.9
3.8,3.825
3.9,3.925
3.5,3.5
3.9,3.9
4.3,4.225
3.9,3.9
4.1,4.1
3.9,3.775
3.6,3.590909091
3.9,3.9
3.7,3.775
3.4,3.475
3.5,3.55
4.3,4.3
3.7,3.14
3.7,3.516666667
3.4,3.4
3.6,3.6
3.9,3.9
4,3.875
4.3,4.2
3.2,3.26
3.1,3.1
4.1,4.166666667
3.8,3.6
3.4,3.4
3.9,3.9
3,3.075
3.7,3.675
3.7,3.8
3.8,3.8
3.4,3.407142857
3.9,3.9
3.9,3.9
3.7,3.8
3.8,3.333333333
4.2,4.2
3.4,3.36
3.7,3.725
3.3,3.52
3,3.385714286
3.7,3.75
3.3,3.325
3.5,3.5
3.4,3.4
2.9,2.925
3.3,3.3
3.8,3.488888889
3.4,3.311111111
3.7,3.7
4.3,4.3
4,3.885714286
4.5,4.5
4.1,4.025
3.4,3.266666667
3.9,3.9
3.5,3.55
4.5,4.5
3.5,3.475
3.5,3.48
3.6,3.666666667
4.3,4.275
4,3.96
4.2,4.2
3.5,3.5
4.2,4.2
3.4,3.4
3.7,3.28
3.8,3.683333333
4.2,3.7
3.2,2.833333333
3.7,3.7
3.4,3.5
3.7,3.775
3.5,3.64
3.4,3.35
3.4,3.4
4.2,4.15
3.2,3.58
3,3.175
4.3,4.3
4.1,4.1
3.6,3.44
3.4,3.433333333
3.5,3.5
3.6,3.142857143
3.6,3.5375
3.2,3.16
3.3,3.733333333
3.6,3.68
3.1,3.3
3.5,3.425
3.1,3.1875
3.6,2.85
4,4.06
3.1,3.714285714
4,4
3.4,3.311111111
3.1,3.185714286
3.5,3.283333333
3.5,3.492857143
3.8,3.58
3.7,3.35
3.9,3.9
3.9,3.9
3.6,3.742857143
3.6,3.75
2.6,2.6
3.6,3.6
4.6,4.6
4,4
3.9,3.9
3.4,3.3
2.9,3.828571429
3.8,3.8
3.5,3.5
3.4,3.15
3.8,3.85
4.3,4.3
3.1,3.2
3.9,3.9
3.8,3.675
3.7,4.05
4,4
3.3,3.3
2.9,3.05
3.6,3.52
4.1,3.225
4.2,4.266666667
3.7,3.666666667
3.4,3.057142857
4.5,4.5
4.1,4.1
3.6,3.671428571
3.2,3.2
3.8,3.8
4.7,4.2
4.2,4.24
3.7,3.7
4.1,4.1
3.9,3.9
3.7,3.475
3,3
3,3.4
3.3,3.06
3.8,3.8
3.6,3.65
4.1,4.1
3.7,3.7
3.4,3.366666667
4.2,4.2
2.4,2.8
3.8,3.8
3.5,3.58
3.5,3.5
4.8,4.125
3.3,3.316666667
3.6,3.625
3.1,3.814285714
3.1,3.1
3.7,3.7
3.8,3.8
3.2,3.4
3.4,3.266666667
4,4.033333333
4.3,4.3
3.7,3.7
3.4,3.311111111
3.8,3.5
3.6,3.8
3.2,3.3
3.5,3.525
4.2,4.2
4.2,4.2
3.8,3.8
3.8,3.8
4.1,4.1
3.9,3.9
3.6,3.55
4.6,4.525
3.7,3.76
4.1,4.2
4,3.9125
3.8,3.75
2.9,2.9
4.3,4.3
3.9,3.9
4.4,4.4375
4.3,4.3
3,3
3.6,3.6
3.5,3.5
3.2,3.2
4.1,4.1
3.5,3.5
3.8,3.8
3.2,3.266666667
4.2,4.2
3,3.357142857
3.7,3.283333333
3.2,3.166666667
2.9,2.7
3.5,3.45
4,3.92
4,4
3.2,3.2
4,4.05
3.5,3.183333333
3.9,3.98
3.7,3.85
3.6,3.46
2.4,2.28
3.2,3.316666667
3.4,3.3
2.5,2.55
3.3,3.3
2.9,3.2
3.3,3.3
4.4,4.35
3.7,3.728571429
3.7,3.7
3.6,3.666666667
3.8,3.733333333
3.2,3.233333333
3,3.466666667
3.3,3.325
3.6,3.5
3,3.466666667
4.5,4.52
4.5,4.5
3.5,3.5
4.4,4.4
3.9,3.9
3.8,3.7
4.3,4.225
3.9,3.928571429
3.8,3.8
3.7,3.7
3.6,3.575
4.4,4.4
3.9,3.9
3.5,3.516666667
3.9,3.9
3.8,3.725
3.6,3.6
3.5,3.4
3.2,3.033333333
3.6,3.525
3.7,3.775
4.2,4.142857143
3.8,3.785714286
4,4
4.6,4.525
3.1,3.407142857
4.3,4.25
4.2,4.2
4.1,4.1
3.3,3.25
4,4
3.6,3.65
3.4,3.54
4.1,4.1
2.8,2.8
3.1,3.1
3.7,3.78
3.8,3.822222222
3.7,3.225
4.5,4.5
3.8,3.8
3.5,3.516666667
3.6,3.55
3.8,3.8
3.3,3.45
3.5,3.42
4.5,4.5
2.8,2.8
3.5,3.2
3.2,3.166666667
3.9,3.9
3.9,3.985714286
3.7,3.675
3.9,3.9
3.4,3.4
3.3,3.3
3.9,3.7
4.2,4.2
3.2,3.18
3.8,3.8
3,3.4
4,3.95
3,3
3.3,3.133333333
4.1,4.033333333
3.5,3.375
3.3,3.344444444
4.2,4.2
4.1,4.1
3,3.44
2.8,2.73
3.9,3.866666667
4,4.025
3.8,3.72
3.7,3.74
4,4.057142857
3.9,3.925
4.1,4.114285714
3,3.02
3.1,3.133333333
2.9,3.38
3.9,3.9
3.7,3.65
4.3,4.3
3.3,3.4
4,4
4.2,4.2
3.5,3.58
3.6,3.614285714
3.2,3.2
3.8,3.816666667
3.2,3.7
2.8,2.8
4.3,4.3
3.9,3.9
4.2,4.2
3.8,3.788888889
3,3
3.2,3.225
2.8,3.7
3.2,3.3
3.1,2.957142857
3.9,3.915384615
4.3,4.1
2.8,2.8
3.7,3.7
3.5,3.65
3.4,3.5
4.1,4.24
3.3,3.3
3.7,3.671428571
2.8,2.8
3.7,3.7
4.1,4.1
3.8,3.9
3.1,3.433333333
4.1,4.12
4.3,4.3
3.2,3.1
2.9,2.9
4,4
3.7,3.7
4.1,4.1
3.8,3.72
4,4
4.5,4.625
3.3,3.425
4,3.933333333
3.8,3.85
2.9,2.8
4.5,4.5
4.4,4.4
4.1,4.125
3.9,3.9
2.5,2.5
3.9,3.9
3.9,3.9
4.3,4.3
3.7,3.628571429
3.7,3.7
3.8,3.88
3.5,3.56
3.6,3.6
3.2,3.2
3.8,3.8
3.1,3.1
3.7,3.675
3.2,3.422222222
3.9,3.9
4,4.057142857
3,3.116666667
3.6,3.6
4,3.95
3.9,3.9
3.8,3.771428571
4,4
3.5,3.5
3.2,3.12
4,4
4.3,4.3
4.1,4.08
3.6,3.145454545
3.5,3.522222222
4.6,4.5
4.5,4.5
4.2,3.85
3.6,3.65
3.7,3.733333333
3.4,3.407142857
3.3,3.7
3.9,3.075
4.1,4.1
3.5,3.916666667
3.4,3.4
4.1,4.1
4.1,3.94
3.8,4.1
3.7,3.74
3.8,3.8
2.8,2.8
4.7,4.65
3.7,3.7
3.4,3.36
3.5,3.5
3.8,3.816666667
3.4,3.52
3.6,3.6
3.9,3.933333333
4.1,4.12
3.7,3.7
3.1,3.388888889
3.3,3.316666667
3.3,3.333333333
3.9,3.928571429
3.8,3.766666667
3.1,3.145454545
3.6,3.6
4.2,4.2
3,3.55
3.9,3.9
3.3,3.3
2.7,2.966666667
3.5,3.5
3.8,3.8
3.2,3.225
3.6,3.6
4.6,4.7
3.9,3.9
4.1,3.72
4,4.05
4,4
3.4,3.34
4.1,4.075
3.6,3.45
3.8,3.775
4,4
3.9,3.9
3.8,3.8
3.6,3.475
3.7,3.68
4.5,4.5
3.5,3.2
3.6,3.616666667
3.9,3.8
4,4
4.5,4.4375
3.7,3.5
3.6,3.75
4.1,4.028571429
4.4,4.4
3.5,3.54
3,3
3.7,3.7
3.9,3.9
3.4,3.5
3.1,3.388888889
2.7,3.4
3.8,3.8
2.3,2.3
2.9,2.9375
2.7,3.25
3.8,3.775
3.7,3.68
4.2,4.216666667
3.6,3.6
3.7,3.7
3.1,3.1
4,4.016666667
3.4,3.35
3,3.733333333
3.9,3.9
4.1,4.083333333
3.6,3.7
4.4,4.4
4.3,4.425
4,4.15
3.7,3.725
3.3,3.281818182
3.3,3.128571429
3.3,3.3
3.1,3.1
3.6,3.275
3.4,3.35
4.1,4.157142857
3.6,3.75
3.3,3.375
4.2,4.257142857
4.1,4.028571429
4.2,4.1
3.3,3.325
4,3.966666667
4.1,4.1
4.2,4.190909091
3.9,3.9
3.8,3.8
3.1,3.075
4.4,4.4
4.2,4.2
3.9,3.816666667
3.2,3.157142857
3.7,3.7
3.6,3.7
3.6,3
3.7,3.7
4.3,4.3
4,3.975
4.1,4.12
3.5,3.45
2.9,2.95
3.5,3.516666667
3.2,3.208333333
2.6,2.95
4.3,4.3
3.3,3.42
3.8,3.8
3.7,3.7
3.5,3.72
3.5,3.544444444
3.6,3.6
3.9,3.9
4.6,4.55
4.5,4.585714286
3.6,3.52
3.8,3.8
3.9,3.825
3.2,3.52
3.5,3.5
3.1,3.14
3.5,3.42
2.8,3.228571429
4.2,4.2
3.4,3.4
3.9,3.833333333
4.3,4.2
3.9,4.06
3.2,3.2
3.8,3.488888889
2.9,2.914285714
3.9,3.82
2.6,2.38
3.4,3.32
2.9,2.833333333
3.1,3.283333333
3.4,3.425
3.6,3.725
3.2,3.583333333
3.5,3.54
3.6,3.6
4.4,4.45
3.7,3.6
3.5,3.48
3.7,3.7
3.1,3.025
4,4
3.7,3.7
3.9,3.9
4.4,4.38
4.2,4.04
3.9,3.9
2.9,2.914285714
4.1,4.142857143
3.1,2.88
3.7,3.55
3.9,3.9
3.7,3.85
3.3,3.444444444
3.3,3.266666667
3.7,3.733333333
3.1,3.133333333
3.7,3.7
4,3.716666667
4.1,4.1
4.1,4.071428571
3,3.15
4.1,4.1
3.7,3.7
3.5,3.5
3.6,3.28
3.2,3.1875
3.8,3.5
3.9,3.9
3.3,3.3
3.9,3.9
3.9,3.9
2.6,2.6
3.7,3.7
3.9,3.9
4.1,4.1
4,3.942857143
3.9,3.875
3.6,3.6
4.2,4.2
3.3,3.7
4,4
3.2,3.442857143
3.8,3.8
3.6,4.016666667
4.2,4.2
3.8,3.966666667
3.9,3.9
3.8,4.04
3.7,3.7
3.1,3.46
3.9,3.9
3.8,3.5
3.7,3.65
3.6,3.6
3.2,3.12
4.3,4.24
4.4,4.4
3.3,3.3
3.3,3.228571429
4.5,4.5
3.4,3.42
3.8,3.885714286
4.4,4.375
4,4.028571429
4.3,4
3.5,3.125
3.7,3.7
3.6,3.628571429
3.2,3.2
4,4.028571429
3.7,3.74
4.3,4.3
2.8,2.8
3.5,3.85
3.4,3.475
4,3.85
3.9,3.9
3.8,3.8
4.2,4.2
3.7,3.722222222
4.3,4.25
2.8,3.125
3.3,3.26
3.4,3.4
3.4,3.54
2.2,2.2
2.6,3.1
3.5,3.5
3.5,3.233333333
3.3,3.2
3.6,3.6
3.7,3.707692308
4.4,4.45
2.8,2.8
4.2,4.2
3.4,3.4
3.4,3.4
4.5,4.5
3.6,3.6
3.8,3.85
4.1,4.1
4.4,4.1
4.5,4.52
3.5,3.414285714
4.2,4.2
3.2,3.3
4,4.083333333
3.6,3.55
3.8,3.75
3.2,3.44
3.8,3.818181818
4,3.583333333
3.4,3.44
3.4,3.4
3.1,3.1
3.1,3.17
4.4,4.4
4.1,4.1
3.8,3.8
4.2,3.94
3.2,3.425
4.4,4.4
4.2,4.2
4.2,4.2
4,4
3.3,3.028571429
3.7,3.725
2.9,3.355555556
3.9,3.914285714
3.2,3.114285714
3.2,3.2
4.3,4.3
3.2,3.166666667
4.4,4.4
3.3,3.6
4.3,4
4.2,4.155555556
4.2,4.2
3.6,3.571428571
4.3,4.3
3.5,3.5
3.8,3.8
3.8,3.8
4.1,4.1
4.2,4.2
3,3.3
3.3,3.425
4.1,4.1
3.9,3.966666667
3.2,3.25
3.1,3.06
3.6,3.425
4.2,4.2
2.9,3.85
3.6,3.466666667
4,4
2.9,2.9
3.7,3.7
3.2,3.16
2.8,2.8
4,3.975
3.7,3.7
3.6,3.76
3.9,3.775
3.9,2.666666667
4.2,4.2
3.5,3.425
4.3,4.14
3,3.45
3.1,3.1
4.1,4.2
4.3,4.3
4.4,4.4
4.3,4.3
3.5,3.5
4.4,4.4
3.3,3.283333333
3.1,3.1
3.6,2.875
3.6,3.58
4.3,4.3
4,4
2.1,2.125
3.6,3.58
3,3
3.8,3.8
3.9,3.85
3.5,3.18
4.4,4.4
3.2,3.2
3.2,3.2
3.6,3.6
4,4
3.2,3.177777778
3.2,3.1
2.8,3.422222222
2.2,2.2
3.9,3.85
3.7,3.685714286
3.6,3.55
4.1,4.1
3.4,3.4
3.9,3.875
3.7,3.9
3.8,3.8
3.3,3.325
3.9,3.9
3.5,3.5
3.6,3.6
3.7,3.85
4,4.14
3.3,3.266666667
4.1,4.033333333
3.6,3.66
3.2,3.283333333
4,4
4.2,4.2
2.7,3.2
3.6,3.571428571
3.3,3.3
3.4,3.325
3.9,3.9
3.8,3.76
4.2,4.2
3.9,3.9
4,4
2.8,3.422222222
3.6,3.275
2.6,3.24
3.8,3.828571429
4.3,4.3
4,4
4.2,4.2
3.7,3.7
3.8,3.488888889
3.1,3.1
4.6,4.6
4.1,4.1
2.6,2.633333333
4.3,4.25
2.9,2.9
4.3,4.3
3.9,3.82
3.2,3.157142857
3.7,3.8
3.2,3.2
4.1,4.1
3.7,3.75
4.3,4.257142857
2.9,2.9
3.5,3.483333333
3.5,3.5
3.7,3.925
3.2,2.933333333
4.5,4.5
3.2,3.2
4,4
3.3,3.4
3.8,3.8
3.9,3.925
3.7,3.62
3.8,3.675
4.3,4.3
3.4,3.333333333
2.9,3.425
2.6,2.88
2.6,2.6
4.2,4.2
3.6,3.6
3.7,3.8
3.7,3.62
3.9,3.9
4.6,4.475
4,4
3.9,3.915384615
4.4,4.4
3,3.025
2.9,3.125
4,4.375
3.6,3.466666667
3.6,3.72
4.2,4.24
4.1,4.1
2.7,3.2
3.6,3.5375
3.5,3.5
2.8,3.8
3.6,3.55
3.7,3.428571429
3.5,3.5
2.6,3.045454545
2.9,3.1
3.8,3.7
3.6,3.675
3.9,3.9
3.4,3.15
3.9,3.9
3.7,3.7
3.8,3.74
3.7,3.716666667
4,4.025
4.3,4.3
3.7,3.7
3.5,3.5
3.8,3.8
4.3,4.3625
3.8,3.8
4.1,4.1
3.3,3.425
3.2,3.216666667
3,3.15
4.3,4.3
4.2,4.227272727
4,4
2.8,3.15
3.3,3.3
3.6,3.342857143
4.2,4.2
3.1,3.2
4.4,4.2875
3.9,3.89
4.2,4.166666667
4,3.933333333
4,4
3.1,3.6
3,3
3.5,3.5
4.2,3.825
3.4,3.375
4.2,4.2
3.9,3.871428571
3.7,3.82
3.8,3.85
2.9,2.9
3.4,3.1
4.2,4.2
4.2,4.2
3.5,3.425
3.9,4.05
2.7,2.7
3.5,3.25
3.2,3.65
3.8,3.8
3.6,3.6
4.1,4.1
3.4,3.28
3.9,3.9
3.6,3.6
3.6,3.5
4,4.14
3.2,3.2
3.2,3.2
3.4,3.4
3.9,3.9
3.4,3.4
4.6,4.6
4,4.057142857
4.1,4.1
4.1,4.1
3.9,3.875
3.6,3.555555556
4.2,4.2
3,2.95
3.2,3.4
3.4,3.385714286
3.1,3.128571429
3.5,3.8
3.2,3.24
3.5,3.52
3.3,3.3
4.5,4.366666667
3.6,3.6
3,3.4
3.9,3.9
3.2,3.416666667
4.2,4.2
3.3,3.425
3.3,3.375
3.9,3.9
3.3,3.284615385
3.9,3.9
3.9,3.9
4.3,4.25
3.4,3.4
3.6,3.733333333
3.8,3.725
3.5,3.5
3.2,3.2
4.4,4.4
3.7,3.657142857
4.1,4.1
3.7,3.62
3.2,2.942857143
3.6,3.409090909
4,4.057142857
3.9,3.9
4.2,4.2
3.9,3.9
3.4,3.4
3.7,3.82
3.9,3.885714286
3.5,3.5
3.2,3.2
3.6,3.711111111
3.7,3.5
3,3.025
3,2.7
4,4
3.6,3.58
4.2,4.2
4.3,4.14
3.2,3.4375
3.8,3.733333333
2.7,2.7
3.3,3.342857143
4,4.025
3.6,3.55
3.9,3.9
3.9,3.975
3.6,3.6
2.9,2.9375
3.8,3.8
4.1,4.1
3.9,3.75
3.7,3.685714286
3.2,3.325
3.4,3.28
3.5,3.5
3.8,3.8
3.5,3.5
4.4,4.4
3.7,3.7
3.5,3.4
2.8,2.73
3.9,3.9
4.4,4.4
4.3,4.3
4.1,4.2
3.3,3.3
4.6,4.52
3.2,3.2
3.8,3.76
3.1,3.166666667
4.2,4.2
3.9,3.966666667
4,4
4,4.15
4.3,4.3
3.8,3.8
3.9,3.9
4.1,4.125
2.8,3.175
4.2,4.2
3.8,3.8
3.4,3.3
3.1,3.407142857
3.7,3.614285714
3,3
3.7,3.525
2,2
3.6,3.6
3.3,3.225
3.5,3.5
2.9,3.45
3.8,3.85
2.9,2.875
3.4,3.35
3.3,3.733333333
3.3,3.4
4.3,4.3
4,3.85
3.5,3.483333333
3.6,3.6
4.2,4.283333333
4.4,4.4
3.6,3.75
3.2,3.266666667
3.9,3.683333333
4.3,4.3
3.4,3.283333333
2.7,2.916666667
4.1,4.1
4.1,4.157142857
3.9,4.3
4.4,4.4
3.4,3.5
3.9,3.9
3.4,3.325
3.2,3.2
4.4,4.4
3.2,3.666666667
3.3,3.3
4.2,4.2
3.5,3.65
3.5,3.8
3,3.25
3.9,3.9
2.7,2.7
2.7,3.6
4,4.025
4.1,4.183333333
3.9,3.871428571
4.1,4.157142857
3.5,3.55
4.2,4.1625
3.4,3.475
4.2,4.2
3.5,3.5
4,4.022222222
3.4,3.725
3.7,3.707692308
4.1,4.1
3.8,3.85
3.9,3.84
4.3,4.25
3.2,2.525
3.6,3.618181818
3.6,3.088888889
3.7,3.7
3.4,3.45
3.9,3.9
4,3.94
3.5,3.5
3.7,3.46
4.3,4.3
3.3,3.3
3.9,3.775
4.1,4.1
3.7,3.675
3.7,3.7
3.2,3.225
4,4
3.5,3.47
4.2,4.2
3.2,3.15
3.9,4.05
3.7,3.7
3.3,3.442857143
3.9,3.88
3.2,3.283333333
2.4,2.28
3.3,3.25
3.7,3.72
3.5,3.25
3.8,3.8
3.4,3.4
3.4,3.4
3.1,3.1
3.6,3.6
2.8,2.9
3.4,3.58
3.9,3.955555556
3.7,3.66
3.8,3.8
4.1,4.1
4.3,4.3
4,4.016666667
3.6,3.6
3.9,3.9
3.2,3.08
3.8,3.8
4,4
4.1,4.033333333
3.3,3.3
2.9,2.98
3.7,3.55
3.2,3.2
4,4
3.9,3.9
3.1,3.1
3.7,3.7
3.8,3.54
3.9,3.85
3.4,3.375
3.5,3.5
3.4,3.35
4.1,4.08
3.5,3.26
3.8,3.8
3.2,3.166666667
3.7,3.7
4.1,4.1
3.8,3.8
3.7,3.7
4,3.9
4.1,4.1
3.1,2.75
3.2,3.2
4,4
3.9,4.05
4.1,2.966666667
3.7,3.38
2.9,2.9
3.1,3.3
3.3,3.3
4,4
4,4
4.9,4.9
3.4,3.4
3.9,3.9
3.6,3.55
3.4,3.4
3.6,3.6
2.8,2.8
3.7,3.64
2.9,3.225
3.4,3.4
2,2
3.1,2.875
3.9,3.833333333
4,4.066666667
3,3.5125
4.2,4.1625
3.9,3.9
3.4,3.355555556
4.1,4.1
4.5,4.55
4.1,4.066666667
4.3,3.74
3.3,3.38
4.2,4.2
4.2,4.190909091
4.2,4.25
3.1,3.133333333
2.9,2.875
3.6,3.575
3.9,3.957142857
4,3.816666667
3.4,3.381818182
4.2,4.2
3.7,3.7
3.7,3.7
3.2,3.2
3.3,3.4
3.6,3.72
3.9,3.95
3.8,3.7
3.8,3.542857143
3.9,3.9
4.1,4.1
4.1,4.075
3.4,3.4
3.6,3.6
3,3.22
3.2,3.225
3.5,3.58
4.1,4.06
3.2,3.2125
3.3,3.25
4,3.942857143
3.7,3.4
3.8,3.8
3.8,3.8
3.5,3.375
4,4.0875
3.3,3.1
3.9,3.9
2.9,2.9
3.7,3.642857143
3.8,3.8
3.7,3.575
4.1,4.1
3.6,3.6
3.8,3.5
3.7,3.86
4.1,4.1
3.9,3.82
3,3.1
3.1,3.1
3.2,3.25
3.9,3.85
4.2,4.2
3.6,3.383333333
4.2,4.25
3,3
2.7,2.9
3.9,3.775
3.2,3.066666667
4.1,4.1
3.8,3.65
3.9,3.9
3.5,3.442857143
4.1,4.1
3.3,3.328571429
3.4,3.9
3.6,3.5375
4,4
4.6,4.542857143
3.7,3.133333333
4.2,4.2
4.3,4.3
4.1,4.1
3.3,3.55
4.3,4.2
3.4,3.4
3.2,3.2
3.3,3.116666667
3,3
3.3,3.3
3.6,3.409090909
4.3,4.3
3.3,3.366666667
4.4,4.4
4.3,4.325
3.8,3.75
4.7,4.2
3.8,3.94
3.5,3.483333333
4.2,4.2
3.9,4.14
3.4,3.4
3.3,3.266666667
3.8,3.68
3.7,3.7
4.1,4.46
4.3,4.3
3.4,3.38
4,3.975
3.2,3.255555556
3.9,3.9
3.5,3.5
4.2,4.2
3.6,3.527272727
3.6,3.6
3.8,3.785714286
3.5,3.5
3.6,3.6
4.3,4.275
3.7,3.728571429
3,3
3.5,3.492857143
3.9,3.9
4.5,4.5
3,3.4
4.2,4.05
3.5,3.4
3.6,3.6
4.3,4.14
3.3,3.15
3.6,3.628571429
4.2,4.2
3.7,3.7
4.2,4.2
3.8,3.342857143
3.2,3.325
3.4,3.425
3.4,3.14
4.2,4.2
3.9,4.185714286
4.6,4.6
4.2,4.2
3.1,3.14
3.8,3.8
4,4
3.5,3.5
4.4,4.4
3.4,3.375
3.7,3.78
3.5,3.5
4.1,4.1
3.2,3.525
3.1,3.08
3.7,3.58
3.2,2.525
3.3,3.25
3.7,3.7
3.2,3.371428571
3.4,3.3
3.2,3.2
3.5,3.14
3.5,3.366666667
3.7,3.55
4,3.985714286
3.4,3.4
3.8,3.828571429
2.7,2.714285714
4.4,4.4
3.5,3.5
3.4,3.375
3.8,3.84
3.7,3.7
4,3.8
3.6,3.616666667
4.3,4.3
3.7,3.7
3.4,3.35
3.4,3.325
3.9,3.9
4.3,4.3
4.4,4.4
3.4,3.4
4,4
3.2,3.2
3.9,3.95
3.1,3.375
3.4,3.4
3.4,3.4
2.9,3.225
3.7,3.975
3.3,3.3
3.7,3.675
3.3,3.314285714
3.3,3.34
4.5,4.5
3.6,3.6
3.1,3.2
3.2,3.2
4,3.833333333
3.8,3.8
4.2,4.1
3.3,3.325
4.3,4.3
4,4.08
4.4,4.42
3.3,3.281818182
3.6,3.64
2.9,3.142857143
3.6,3.6
3,3
4,3.915384615
3.2,3.3
3.8,3.8
3.9,3.9
4.5,4.5
4.2,4.266666667
3.5,3.5
3.1,3.154545455
3.6,3.6
3.6,3.62
3.6,3.6
4.3,4.3
3.8,3.8
4,4
3.4,3.475
4.1,3.94
4.1,4.1
2.7,3.14
3.6,3.32
3.5,3.5
4.5,4.5
3.2,3.3
4,3.9
3.5,3.685714286
2.4,2.428571429
3.5,3.275
4,3.911111111
3.8,3.733333333
4.1,4.033333333
3.9,3.9
4.3,4.366666667
3.9,3.9
3.5,3.525
4.1,4.1
3.3,3.3
4.4,4.4
3.1,3
2.8,2.9375
3.9,3.9
3.4,3.4
4,4
3.5,3.457142857
4.2,4.2
3.8,3.74
3.3,3.45
3.5,3.516666667
3.1,3.05
3.7,3.7
3.7,3.7
3.8,3.75
4.1,4.1
3.8,3.6
3,3
3.7,4.042857143
3.1,3.116666667
3.5,3.6
4.1,4.1
4.2,4.24
3.8,3.814285714
3.7,3.7
3.6,3.6
2.8,3.225
4.3,4.3
2.8,2.8
3.6,3.6
4,4.05
3.3,3.283333333
3.2,3.7
3.6,3.475
3.9,3.866666667
3.2,3.36
3.4,3.35
4.4,4.5
3.6,3.54
3.7,3.7
4,4.04
3.4,3.425
3.9,3.84
4.2,4.2
3.9,3.9
3.7,3.775
3.8,3.8
2.7,3.25
4.3,4.2875
3.8,3.8
4.1,3.85
4.1,4.1
4.1,4.1
4.4,4.4
3.7,3.7
4,3.975
3.2,3.425
2.9,2.957142857
3.9,3.9
4,4.1
3.6,3.22
4,4.06
3.2,3.375
4,4
4.1,4.242857143
3.4,3.4
3.2,3.2
3.9,3.916666667
3.7,3.7
3.2,3.28
4,4
3.9,3.95
4.7,4.7
4.1,4.08
3.7,3.425
3.3,3.325
4.2,4.2
3.5,3.1
4.1,4.14
4.2,4.2
3.5,3.485714286
3.5,3.5
