Actual Rating,Predicted Rating
4.4,4.398229045
3.8,3.825512201
3.1,3.30815897
3.4,3.356855313
3.1,3.141727083
3.2,3.166312504
3.8,3.819988917
4.2,3.885255023
3.3,3.266095156
3.7,3.563325387
3.1,3.216939956
3.1,3.192719991
3,3.330249295
4.4,4.232320107
3.3,3.290958994
3.9,3.912966285
3.5,3.472457659
3.4,3.406528388
3.6,3.498869028
3.6,3.62337686
3.7,3.559272079
3.3,3.323620457
3.7,3.641084374
3.1,3.287601335
3.5,3.462905176
3.4,3.526254509
3.3,3.275268542
4.3,4.291475767
3.4,3.388907258
3.9,3.85269638
3.2,3.282911633
4,4.037524983
3.8,3.631984896
4.2,3.951752328
4,3.998078533
4,3.990341368
4.1,4.099873922
3,3.003281663
3.8,3.782186689
4.7,4.59514978
3.4,3.657046238
3.4,3.453834417
4.6,4.561533861
3.4,3.466243575
4,3.94632874
3.4,3.366066194
3,2.997791465
4.2,4.198874724
3.4,3.43737671
4.3,4.267935282
3.6,3.704366929
2.5,3.278411539
4.4,4.386159274
4.3,4.267065587
3.7,3.515180894
3.3,3.40347454
4.5,4.380558012
4,3.999846773
3.5,3.46039521
3.8,3.745418144
3.6,3.679695761
4.4,4.370068523
3.3,3.301056843
3.1,3.32563532
4.2,4.200321457
4.1,4.176787907
3.9,3.894161314
2.7,3.251475869
3,3.372229514
4.1,4.108065971
3,3.718637292
3.6,3.453106241
3.6,3.596521218
3.4,3.371249911
4.1,4.076842046
3.4,3.446137079
4,4.015287928
3.8,3.764710297
4.1,4.052641329
3.3,3.352960291
4.3,3.998336344
3.5,3.530553377
3.8,3.851582811
3.5,3.570743628
4,3.685646253
3.9,3.744554765
3.9,4.050527134
4.1,4.074754362
3.1,3.197941544
3.7,3.691476262
3.6,3.558992315
4.1,3.878406965
3.3,3.320410822
4,3.950805674
4.2,4.142801788
3.9,4.017268415
3.4,3.491075034
4.5,4.459787129
3.7,3.726220782
3.5,3.516659261
3.5,3.53347892
3.2,3.233717424
3.8,3.797469387
3.9,4.021038207
3.9,3.897979416
3.9,3.772518876
3.4,3.375060785
4.5,4.506661263
4,3.971679315
3.7,3.708786984
4,3.856885939
3.2,3.445463866
3.7,3.699654158
2.6,3.388393655
4.1,3.866785463
4,4.057454886
4.7,4.709068721
3.1,3.420623238
3.5,3.471633501
4,3.875666704
3.7,3.677297112
3,3.093530508
3.9,3.489689713
4,4.000088225
2.5,2.773877834
4,3.50415447
3.9,3.790283935
4.4,4.394015125
2.7,3.143856157
3.8,3.79767542
4.1,3.954450739
3.7,3.782903256
3.6,3.378569009
4,3.98057648
3.5,3.445135288
3.4,3.451918258
3.8,3.759981348
4.1,4.047406941
3.7,3.679844133
3.8,3.606026051
2.8,2.974420221
4.2,4.177129941
4.2,4.186013096
3.3,3.311426908
3.8,3.768535112
3.9,3.932379948
3.7,3.700067932
4.1,4.08559655
4.3,4.306945445
3.7,3.679749305
3.3,3.449429378
4.3,4.295425189
4.1,4.101377399
4.3,4.299524226
3.6,3.591930614
3.6,3.503308242
4.1,4.098173972
4.3,4.231434802
4.1,4.116955071
2.8,2.933101711
4.3,4.199175235
3,2.987346384
3.7,3.778961628
3.8,3.906195685
3.9,4.000239744
3.8,3.782735043
3.7,3.700123096
3.7,3.609507826
3.6,3.525110875
3.4,3.205395181
4,3.953765878
4,3.966310452
3.3,3.284072946
2.9,2.919183692
3,3.25358759
4.5,4.500228248
4.3,4.288247231
3.5,3.490550968
3.5,3.473989537
3.9,3.879636291
4.3,4.20531836
3.2,3.211307
3.2,3.292315784
3.8,3.846093626
2.9,2.925259365
3.7,3.697181028
3.7,3.687886672
2.6,2.656918097
3.6,3.555772288
4.3,4.300269444
3.7,3.556100431
3.6,3.547590338
3.7,3.701436516
4,4.006696457
3.5,3.583152342
3.8,3.776952552
3.8,3.706923556
3.1,3.372136102
3.2,3.32665851
4.1,3.963911522
3,3.27336011
3.8,3.603421208
4.1,4.09716465
3.8,3.799936595
3.6,3.461608593
3.1,3.248272602
4.4,4.390270858
4,3.980864257
2.9,3.262420813
2.9,3.575454768
4.5,4.408781508
3.8,3.734899593
4.1,4.156884999
4.1,3.983818328
3.9,3.851251147
3.5,3.4247878
3.5,3.519224611
3.1,3.438423945
4.4,4.330795708
3.9,3.899098947
4.2,4.20014223
3.9,3.831611158
3.7,3.511622951
3,3.043348402
4,4.002314759
2.9,3.19964037
3.6,3.603190909
3.5,3.3766944
3.9,3.761355166
4.2,4.235353996
3.7,3.62564967
3.9,3.809015654
3.6,3.563882297
3.3,3.227069079
4,3.966644317
3.9,3.857985251
3.7,3.701116919
4.5,4.250517734
4.4,4.400001883
3.6,3.550742992
3.2,3.212703325
3.8,3.66450716
3.4,3.376958257
4.6,4.601417042
3.4,3.391044508
3.7,3.660964525
3.2,3.190056255
3.3,3.307739419
2.8,3.305584843
2.8,3.331343029
3.9,3.895829783
3.3,3.465034441
3.8,3.79236029
3.2,3.279427667
3,3.039437354
3.7,3.429990297
3.7,3.64327919
4.4,4.395398687
3.7,3.378747873
3.6,3.602940613
3.4,3.404967036
4.1,4.087618893
4.1,4.109587348
2.9,3.348392991
4.1,3.886991869
3.9,3.946324389
3.9,3.694852523
4,3.73473255
3.6,3.542799993
3.9,3.894474862
4.2,4.215375822
4.1,4.107952782
4.5,4.408781508
3.2,3.307606645
4.8,4.684341638
3.4,3.391530471
3.7,3.533487135
4.1,4.11485189
2.5,2.892656197
3.8,3.71242624
3.6,3.600473309
4.1,4.092981587
4,3.733089831
3.9,3.772230617
4.5,4.438851079
4.1,4.098822281
3.5,3.526343708
4.4,4.411411865
3.9,3.870147186
3.7,3.698782364
3.8,3.552364347
3.8,3.782423937
3.7,3.704788128
3.6,3.528870766
2.8,3.575612826
4.1,4.125142085
4,3.980864257
2.8,3.015268052
3.6,3.535204068
4,3.894475678
4,3.98918183
3.5,3.487770839
3.3,3.294612443
3.4,3.376102
3.8,3.783652957
4.2,4.203139826
3.6,3.576014952
4.3,4.297736198
4,3.780419236
3.9,3.887835462
3.6,3.603277246
3.8,3.807787256
4.4,4.295596462
3.3,3.294916331
4.2,4.201779828
4.1,4.084428253
3.7,3.620376098
3.7,3.658578463
3.6,3.619472185
4,3.994304186
3.5,3.401175775
3.3,3.412007837
4.3,4.298749332
4.4,4.362851513
3.9,3.872928965
3.8,3.796979912
2.1,2.175729482
4.2,4.201409228
3.9,3.871207765
4.2,4.084579804
3.5,3.38195624
3.4,3.363093892
3.4,3.400702367
3.2,3.261341502
3.6,3.608851178
2.9,2.98034332
3.2,3.820383758
4.3,4.302499618
3.8,3.790840389
4.6,4.441677103
4.3,4.297519311
3.4,3.502366232
4,4.059603142
4.2,4.080039176
3.3,3.288578759
4,4.000795583
3.7,3.65429548
4.6,4.593765543
3.7,3.697988519
4.2,4.178719956
3.8,3.788049476
3.5,3.566178913
3.7,3.684820843
4,3.713587252
2.9,3.237777
4.7,4.566923737
3.2,3.27653492
3.1,3.437303934
3.6,3.451459208
3.7,3.598282731
4.2,4.220122545
4.2,4.201157647
3.1,3.136839616
3.6,3.35973583
3.3,3.347032318
4,4.011809536
2.8,2.898144462
4.1,4.087890737
4,3.969969096
3.6,3.574925117
4.1,3.944071497
2.8,3.2824003
3.2,3.243295969
4.5,4.501873551
4.3,4.28123127
3.8,3.639416938
3.5,3.433048647
4.4,4.22110416
4,3.999940968
3,3.148804762
3.2,3.404645336
3.7,3.670883246
2.9,3.198760262
3.9,3.701404171
4.1,4.09642412
4.3,4.242307431
4,3.994950086
3.9,3.81924241
3.2,3.243295969
3.4,3.421749293
3.1,3.269713792
4.2,4.185097157
3.9,3.827892201
3.7,3.548501816
3.8,3.783320829
3.5,3.531305155
4,3.989715278
3.2,3.17488811
3.7,3.699976933
4.1,4.081553739
4.1,4.10036753
3.6,3.398864574
3.7,3.64439584
4.1,3.978370816
3.7,3.693122306
3.2,3.318357073
3.8,3.806204174
3.3,3.320036535
3.3,3.296325825
3.7,3.528021367
3.8,3.701033065
3.9,3.962784708
2.9,3.078986667
4.4,4.308119986
3.9,3.76720937
4.3,4.210134578
4,3.775038339
3.7,3.501528189
4,3.945172169
3.1,3.17449991
3.3,3.38406758
3.8,3.829305563
4.1,4.092112539
3.7,3.598866639
4.1,4.106569025
4.3,4.262681737
4.2,4.199470531
4.1,4.098357582
4,3.992480102
3.7,3.695469626
4.4,4.399709891
3.5,3.486223184
3.8,3.753180882
3.4,3.399758616
3.9,3.820501494
4.2,4.156951307
4.8,4.624705219
4,3.887399596
4.3,4.282308901
3.8,3.801134383
3.7,3.679059711
4,4.018456705
3.6,3.603190909
3.8,3.749505954
3.8,3.785736588
4.1,3.976628133
3.6,3.545264446
3.7,3.707345067
3.2,3.197260825
3,3.173710244
4,3.675604169
4.3,4.348025807
4,4.003066836
3.3,3.308206626
4.4,4.3497534
3.7,3.616205678
4.1,4.007916334
4.4,4.375696675
4.3,4.310329305
4.2,4.20543594
4.1,4.15672187
4,3.991213742
3.6,3.563512097
3.6,3.592704392
3.9,3.746145183
3.6,3.589787929
4.2,4.311266189
3.1,3.107000477
3.1,3.335670828
3.6,3.547505148
4,4.005563432
4.2,4.191563364
4.1,4.104055755
3.8,3.824627906
3.3,3.398769715
3.5,3.433247366
4,4.076690713
4.1,3.61511136
3.5,3.454035916
3.4,3.365165365
4.1,4.129644162
2.6,3.007292501
4.2,4.203972661
2.9,2.938621255
4.3,4.297983517
4.3,4.206623508
3.5,3.446564897
3.4,3.285768132
4.1,4.078913287
4,3.999203793
3.2,3.207628188
3.8,3.79767542
3.3,3.556495811
3.6,3.366811782
3.7,3.661769695
4.5,4.486337717
4.1,4.097670235
3.4,3.406244029
3.5,3.441866745
3.3,3.300985533
3.4,3.50636587
3.9,3.798180625
3.4,3.341435388
3.5,3.561344827
3.5,3.610419058
3.6,3.605044451
3.9,3.89409584
3.7,3.654823248
4,3.95623623
2.5,3.108252029
4.4,4.351411952
4,3.955727083
4,3.682224103
3.5,3.444288645
3.9,3.621181716
3.4,3.399267443
3.9,3.852162348
4.3,4.191503589
3.4,3.383275563
3.5,3.468042744
3.1,3.113863992
2.5,3.246945567
4.4,4.395081871
4.3,4.240949817
4.4,4.368330303
4.1,4.096503041
3.3,3.185758778
3.6,3.483745048
2.9,3.198760262
3.4,3.315975441
4.1,4.105571565
3.9,3.781103952
3.8,3.693131086
3.9,3.862800806
3.5,3.472594821
3.9,3.907243746
4.3,4.145550316
3.9,3.913894081
4.1,4.085042022
3.9,3.710384239
3.6,3.606745045
3.9,3.895666966
3.7,3.491591644
3.4,3.590940824
3.5,3.472469736
4.3,4.294637141
3.7,3.342316532
3.7,3.578662265
3.4,3.400760451
3.6,3.585898944
3.9,3.882223437
4,3.906517195
4.3,4.299928304
3.2,3.279287998
3.1,3.138838534
4.1,4.149626521
3.8,3.51742862
3.4,3.354639598
3.9,3.889727465
3,3.142581552
3.7,3.675248728
3.7,3.798725491
3.8,3.778509511
3.4,3.399006343
3.9,3.900906488
3.9,3.926989871
3.7,3.687359369
3.8,3.535038665
4.2,4.207968083
3.4,3.303367319
3.7,3.891849971
3.3,3.533976788
3,3.397959505
3.7,3.767566844
3.3,3.283990615
3.5,3.499519774
3.4,3.381624991
2.9,2.926647874
3.3,3.307839646
3.8,3.603007233
3.4,3.376102
3.7,3.695243528
4.3,4.297271527
4,3.901528304
4.5,4.463975277
4.1,3.899613832
3.4,3.391507027
3.9,3.8906692
3.5,3.532366845
4.5,4.501028362
3.5,3.386857484
3.5,3.489412041
3.6,3.624118804
4.3,4.275833853
4,3.779824944
4.2,4.20274241
3.5,3.641327817
4.2,4.174100105
3.4,3.40287007
3.7,3.34277712
3.8,3.648423628
4.2,3.854798236
3.2,3.445969825
3.7,3.654659976
3.4,3.353967589
3.7,3.504185046
3.5,3.688508601
3.4,3.441041702
3.4,3.364777454
4.2,4.102270165
3.2,3.344346566
3,3.062084167
4.3,4.294722928
4.1,4.100338615
3.6,3.34511625
3.4,3.391044508
3.5,3.499730342
3.6,3.495529754
3.6,3.538242761
3.2,3.249591224
3.3,3.627394824
3.6,3.49496775
3.1,3.251173373
3.5,3.328699619
3.1,3.289182403
3.6,3.435309873
4,3.95371875
3.1,3.593823204
4,4.017757412
3.4,3.398405261
3.1,3.203383253
3.5,3.505972276
3.5,3.491075034
3.8,3.758163015
3.7,3.691000967
3.9,3.897067816
3.9,3.880221104
3.6,3.560395715
3.6,3.699813671
2.6,2.69532337
3.6,3.622101387
4.6,4.534784993
4,3.934752319
3.9,3.847777464
3.4,3.30685908
2.9,3.578421164
3.8,3.81713381
3.5,3.467121896
3.4,3.332826216
3.8,3.607708749
4.3,4.291281466
3.1,3.214938048
3.9,3.846160285
3.8,3.467872868
3.7,3.5097419
4,3.94892654
3.3,3.321380549
2.9,3.261347317
3.6,3.55004624
4.1,3.324025885
4.2,4.220428264
3.7,3.652041668
3.4,3.481281416
4.5,4.491814434
4.1,4.129180521
3.6,3.518408026
3.2,3.206503591
3.8,3.800933167
4.7,4.63421918
4.2,4.219241237
3.7,3.626527382
4.1,4.096064287
3.9,3.897569437
3.7,3.582973397
3,3.059578055
3,3.428431778
3.3,3.217864424
3.8,3.790233216
3.6,3.538894417
4.1,4.049451941
3.7,3.585817663
3.4,3.365122271
4.2,4.175807542
2.4,3.058005702
3.8,3.799503912
3.5,3.492964307
3.5,3.43750411
4.8,4.313938041
3.3,3.329476024
3.6,3.559652185
3.1,3.707931288
3.1,3.153735357
3.7,3.706399846
3.8,3.806204174
3.2,3.451357243
3.4,3.361731652
4,3.974991012
4.3,4.304965273
3.7,3.674618017
3.4,3.343117946
3.8,3.747588638
3.6,3.523929579
3.2,3.221327732
3.5,3.491581176
4.2,4.201939425
4.2,4.203690272
3.8,3.738082072
3.8,3.76535519
4.1,4.09662522
3.9,3.861340761
3.6,3.476282378
4.6,4.441677103
3.7,3.648045645
4.1,4.15672187
4,3.668622022
3.8,3.743612269
2.9,2.92129853
4.3,4.192836325
3.9,3.822164305
4.4,4.399695035
4.3,4.238682898
3,3.015565441
3.6,3.637529439
3.5,3.562621571
3.2,3.231707274
4.1,4.016943442
3.5,3.335016433
3.8,3.782090363
3.2,3.279427667
4.2,4.199087359
3,3.76537675
3.7,3.494281394
3.2,3.26691382
2.9,3.338282479
3.5,3.495166438
4,3.941428719
4,3.996271024
3.2,3.213124975
4,4.043138749
3.5,3.342783245
3.9,3.868543804
3.7,3.798935645
3.6,3.501775255
2.4,3.306142265
3.2,3.57500167
3.4,3.295469378
2.5,3.115852022
3.3,3.313567431
2.9,3.408948277
3.3,3.28986366
4.4,4.324247227
3.7,3.681232276
3.7,3.626527382
3.6,3.476850958
3.8,3.692688628
3.2,3.225198126
3,3.510969487
3.3,3.280637613
3.6,3.571565145
3,3.525706396
4.5,4.496856298
4.5,4.494167136
3.5,3.481111294
4.4,4.375678986
3.9,3.899473995
3.8,3.742356761
4.3,4.243612992
3.9,3.871616317
3.8,3.86048379
3.7,3.734986143
3.6,3.616036238
4.4,4.32853252
3.9,3.868762702
3.5,3.468156027
3.9,3.881638353
3.8,3.749922222
3.6,3.529966053
3.5,3.436872275
3.2,3.44785681
3.6,3.431889005
3.7,3.602526743
4.2,3.845155063
3.8,3.785904858
4,4.017939144
4.6,4.509943299
3.1,3.274727792
4.3,4.150325425
4.2,4.20052582
4.1,4.086749515
3.3,3.303192093
4,4.000758061
3.6,3.606520472
3.4,3.450853415
4.1,4.093994392
2.8,2.910536527
3.1,3.248243608
3.7,3.767124105
3.8,3.79767542
3.7,3.341576982
4.5,4.490089048
3.8,3.783995897
3.5,3.461272259
3.6,3.66817476
3.8,3.805618331
3.3,3.355458436
3.5,3.439246875
4.5,4.49720543
2.8,3.003694368
3.5,3.280005175
3.2,3.343634002
3.9,3.873478173
3.9,4.085000525
3.7,3.652148409
3.9,3.891790754
3.4,3.399623373
3.3,3.308920324
3.9,3.775214715
4.2,4.115844768
3.2,3.220966921
3.8,3.7065442
3,3.436925769
4,3.910745003
3,3.015565441
3.3,3.315136989
4.1,4.087890737
3.5,3.408010421
3.3,3.335943325
4.2,4.205342504
4.1,4.113059493
3,3.415033942
2.8,2.7447388
3.9,3.744942001
4,3.962933265
3.8,3.64196633
3.7,3.620515045
4,3.972059637
3.9,3.866140698
4.1,4.117113209
3,3.129348495
3.1,3.161017795
2.9,3.134471039
3.9,3.863265385
3.7,3.535476838
4.3,4.296617127
3.3,3.320835686
4,3.997655338
4.2,4.197153617
3.5,3.451581152
3.6,3.602474878
3.2,3.202792942
3.8,3.788784843
3.2,3.615008017
2.8,2.797540559
4.3,4.243989831
3.9,3.728363876
4.2,4.202761455
3.8,3.783296129
3,3.160935969
3.2,3.211519086
2.8,3.553176451
3.2,3.28920536
3.1,3.380157733
3.9,3.902536923
4.3,4.020126717
2.8,3.051899704
3.7,3.735440052
3.5,3.501250946
3.4,3.434193069
4.1,4.095116776
3.3,3.282950108
3.7,3.779139886
2.8,2.953962359
3.7,3.629977108
4.1,4.100706023
3.8,3.611561922
3.1,3.3253196
4.1,4.075380767
4.3,4.302708462
3.2,3.289081019
2.9,3.150628885
4,4.003550429
3.7,3.688271464
4.1,4.097370769
3.8,3.793104268
4,3.991564322
4.5,4.376472088
3.3,3.558372925
4,3.729549199
3.8,3.776344365
2.9,3.047447501
4.5,4.494653608
4.4,4.362851513
4.1,4.136362098
3.9,3.935919168
2.5,2.902284432
3.9,3.900415516
3.9,3.76656111
4.3,4.302911325
3.7,3.579184731
3.7,3.700083416
3.8,3.752878721
3.5,3.49227982
3.6,3.58959748
3.2,3.205895754
3.8,3.799536677
3.1,3.181668149
3.7,3.63372166
3.2,3.489569632
3.9,3.884781072
4,3.842165843
3,3.130212456
3.6,3.596396501
4,3.631171823
3.9,3.900906488
3.8,3.75413215
4,3.897974386
3.5,3.531242524
3.2,3.138782184
4,4.012251409
4.3,4.292073893
4.1,4.08750347
3.6,3.53119993
3.5,3.524266428
4.6,4.273237537
4.5,4.46775088
4.2,3.918662298
3.6,3.634547221
3.7,3.697672677
3.4,3.399006343
3.3,3.636885194
3.9,3.507044724
4.1,4.097554271
3.5,3.592511767
3.4,3.394933452
4.1,4.098073742
4.1,3.882196894
3.8,4.048684047
3.7,3.648930428
3.8,3.690890332
2.8,2.814522581
4.7,4.478262772
3.7,3.688480842
3.4,3.387460618
3.5,3.507367354
3.8,3.601209101
3.4,3.474338935
3.6,3.595745074
3.9,3.894536722
4.1,4.114982146
3.7,3.697094414
3.1,3.20164345
3.3,3.290958994
3.3,3.296256651
3.9,3.925001399
3.8,3.859401379
3.1,3.113863992
3.6,3.604309823
4.2,4.194643476
3,3.433814079
3.9,3.891992497
3.3,3.321169833
2.7,3.153916692
3.5,3.519574071
3.8,3.718480341
3.2,3.216478749
3.6,3.619255043
4.6,4.545678734
3.9,3.874146777
4.1,3.952110852
4,3.980864257
4,4.007514719
3.4,3.451724306
4.1,3.975592941
3.6,3.534383089
3.8,3.747471358
4,4.005896364
3.9,3.899998688
3.8,3.806204174
3.6,3.580578613
3.7,3.720633383
4.5,4.499722316
3.5,3.507634673
3.6,3.577787448
3.9,3.948174609
4,3.951291
4.5,4.398091873
3.7,3.704822402
3.6,3.621163395
4.1,3.74834411
4.4,4.407384612
3.5,3.541082006
3,2.997791465
3.7,3.688227795
3.9,3.900535369
3.4,3.444169535
3.1,3.20164345
2.7,3.603588878
3.8,3.793256093
2.3,2.377821851
2.9,3.022490339
2.7,3.514911336
3.8,3.82625285
3.7,3.687103533
4.2,4.185660659
3.6,3.584138321
3.7,3.673048492
3.1,3.141727083
4,3.932292965
3.4,3.418743119
3,3.51661356
3.9,3.868991631
4.1,4.085595978
3.6,3.60410715
4.4,4.398116707
4.3,4.17730776
4,3.897788194
3.7,3.66437101
3.3,3.296742316
3.3,3.221953508
3.3,3.347038226
3.1,3.310446006
3.6,3.411935475
3.4,3.42913048
4.1,4.040735754
3.6,3.604116323
3.3,3.177621034
4.2,4.171119845
4.1,4.076228362
4.2,4.06480172
3.3,3.315339917
4,4.007694053
4.1,4.08473855
4.2,4.188468134
3.9,3.900478419
3.8,3.800598184
3.1,3.145057309
4.4,4.388506405
4.2,4.199410003
3.9,3.835085461
3.2,3.230300831
3.7,3.622761109
3.6,3.645041716
3.6,3.328422306
3.7,3.673498081
4.3,4.243367954
4,3.967145434
4.1,4.078684552
3.5,3.297034005
2.9,3.19964037
3.5,3.466470223
3.2,3.206377899
2.6,3.122722148
4.3,4.295260206
3.3,3.305998226
3.8,3.795628272
3.7,3.589706864
3.5,3.450064809
3.5,3.502414917
3.6,3.57177438
3.9,3.885125029
4.6,4.527895148
4.5,4.463652781
3.6,3.537761831
3.8,3.784559811
3.9,3.692939759
3.2,3.55665456
3.5,3.44981642
3.1,3.208632566
3.5,3.437757687
2.8,3.227654667
4.2,4.182682416
3.4,3.425974507
3.9,3.915480056
4.3,4.069398188
3.9,3.488773686
3.2,3.214022525
3.8,3.599980913
2.9,2.902736792
3.9,3.713201151
2.6,3.127151659
3.4,3.333245043
2.9,2.92660957
3.1,3.512759408
3.4,3.308720645
3.6,3.695826537
3.2,3.269336925
3.5,3.41919206
3.6,3.554150085
4.4,4.427775084
3.7,3.450656462
3.5,3.440207131
3.7,3.704176206
3.1,3.216165232
4,4.000111688
3.7,3.698782364
3.9,3.900704424
4.4,4.413993185
4.2,4.040871258
3.9,3.895829783
2.9,2.902736792
4.1,3.992729853
3.1,3.257977658
3.7,3.733276628
3.9,3.880297701
3.7,3.763165848
3.3,3.445120871
3.3,3.30119392
3.7,3.697672677
3.1,3.268032909
3.7,3.642375527
4,3.783075627
4.1,4.102986152
4.1,4.080553953
3,3.155634993
4.1,4.161995866
3.7,3.697604784
3.5,3.459592469
3.6,3.260330892
3.2,3.20226572
3.8,3.543898513
3.9,3.917068086
3.3,3.29349112
3.9,3.895120163
3.9,3.853328894
2.6,2.783206534
3.7,3.644440552
3.9,3.879210659
4.1,4.112258072
4,4.010724151
3.9,3.867213901
3.6,3.577910649
4.2,4.199854394
3.3,3.743274479
4,3.996528211
3.2,3.154549112
3.8,3.772692206
3.6,3.654925726
4.2,4.1979191
3.8,3.82663139
3.9,3.900415516
3.8,3.812237291
3.7,3.692961135
3.1,3.310058377
3.9,3.903322904
3.8,3.742428493
3.7,3.680509676
3.6,3.692271437
3.2,3.138782184
4.3,4.291222618
4.4,4.398229045
3.3,3.282912047
3.3,3.265394559
4.5,4.491164356
3.4,3.320183657
3.8,3.805311731
4.4,4.147589859
4,3.998834636
4.3,4.115728596
3.5,3.513822083
3.7,3.683265229
3.6,3.586076247
3.2,3.200074358
4,4.001682721
3.7,3.562696956
4.3,4.279994673
2.8,2.910536527
3.5,3.720538363
3.4,3.385660809
4,3.813037023
3.9,3.869871105
3.8,3.799936595
4.2,4.214817215
3.7,3.69621913
4.3,4.205003789
2.8,2.870343325
3.3,3.26264381
3.4,3.389063529
3.4,3.30170491
2.2,2.280024067
2.6,3.476146155
3.5,3.471956119
3.5,3.404793643
3.3,3.277584322
3.6,3.58680532
3.7,3.701436516
4.4,4.479456107
2.8,2.832424245
4.2,4.189353319
3.4,3.29762478
3.4,3.419425372
4.5,4.492224437
3.6,3.563566902
3.8,3.664142352
4.1,4.097272582
4.4,4.123766924
4.5,4.494831319
3.5,3.34540096
4.2,4.191314545
3.2,3.272052757
4,4.086302404
3.6,3.554161779
3.8,3.763264078
3.2,3.296779716
3.8,3.798794442
4,3.878748147
3.4,3.343302165
3.4,3.426083549
3.1,3.109966222
3.1,3.12026428
4.4,4.39153558
4.1,4.092927837
3.8,3.773265148
4.2,3.95814026
3.2,3.48195433
4.4,4.394202531
4.2,4.200404668
4.2,4.183804036
4,4.007514719
3.3,3.192931026
3.7,3.509056501
2.9,3.063293949
3.9,3.900799062
3.2,3.193697894
3.2,3.217043574
4.3,4.300010296
3.2,3.26691382
4.4,4.40066219
3.3,3.33817399
4.3,4.150313725
4.2,4.157839784
4.2,4.197795116
3.6,3.561579239
4.3,4.294722928
3.5,3.499915137
3.8,3.791533207
3.8,3.818262718
4.1,4.104142634
4.2,4.259995243
3,3.303711309
3.3,3.374033915
4.1,4.094385701
3.9,3.825155518
3.2,3.288317245
3.1,3.177977186
3.6,3.450855188
4.2,4.203496503
2.9,3.59115522
3.6,3.307442253
4,3.955260909
2.9,2.919183692
3.7,3.701130212
3.2,3.359378998
2.8,2.910536527
4,3.954586312
3.7,3.629687008
3.6,3.673411665
3.9,3.548547229
3.9,3.558956163
4.2,4.197988326
3.5,3.36078476
4.3,4.139738453
3,3.512144369
3.1,3.135202007
4.1,4.125976934
4.3,4.284141208
4.4,4.399327482
4.3,4.277567442
3.5,3.50151135
4.4,4.368330303
3.3,3.241762266
3.1,3.112841398
3.6,3.276052151
3.6,3.549145976
4.3,4.294403158
4,4.000723537
2.1,2.645349778
3.6,3.577139059
3,3.091424717
3.8,3.802490949
3.9,3.82380686
3.5,3.419577264
4.4,4.416573998
3.2,3.241603604
3.2,3.201807141
3.6,3.531417284
4,3.996762732
3.2,3.20978251
3.2,3.244390418
2.8,3.295318136
2.2,2.24253867
3.9,3.665776608
3.7,3.642090156
3.6,3.493862019
4.1,3.984420845
3.4,3.400573631
3.9,3.65268321
3.7,3.683916266
3.8,3.792018062
3.3,3.283990615
3.9,3.904517472
3.5,3.49275249
3.6,3.579954953
3.7,3.476773975
4,4.095673652
3.3,3.30918769
4.1,4.0404484
3.6,3.78529869
3.2,3.316759549
4,3.986335695
4.2,4.199470531
2.7,2.990950675
3.6,3.561579239
3.3,3.298740177
3.4,3.279304363
3.9,3.863625653
3.8,3.644706129
4.2,4.160729928
3.9,3.896719635
4,3.988726163
2.8,3.295318136
3.6,3.393884414
2.6,3.219314461
3.8,3.82643968
4.3,4.287355247
4,4.009529385
4.2,4.192175444
3.7,3.689102063
3.8,3.615783409
3.1,3.104847761
4.6,4.24086832
4.1,4.089683306
2.6,2.992639793
4.3,4.036927427
2.9,3.045065676
4.3,4.300037085
3.9,3.928447166
3.2,3.18259902
3.7,3.383769759
3.2,3.304063382
4.1,4.046976156
3.7,3.610498573
4.3,4.227719189
2.9,2.940918487
3.5,3.542471124
3.5,3.45763564
3.7,3.589011002
3.2,3.510138335
4.5,4.407324495
3.2,3.308957279
4,4.001591196
3.3,3.495589116
3.8,3.814454713
3.9,3.631670964
3.7,3.506195828
3.8,3.585073566
4.3,4.295058919
3.4,3.394889141
2.9,3.328543168
2.6,3.083069219
2.6,3.120629009
4.2,4.197927236
3.6,3.531417284
3.7,3.696743383
3.7,3.533035601
3.9,3.895666966
4.6,4.317722899
4,4.001851124
3.9,3.902536923
4.4,4.39377478
3,3.134398143
2.9,3.199620763
4,3.89351089
3.6,3.307442253
3.6,3.48183793
4.2,4.259795118
4.1,4.055125926
2.7,3.128125496
3.6,3.531125832
3.5,3.473832062
2.8,3.359872305
3.6,3.550742992
3.7,3.451313174
3.5,3.5503532
2.6,3.224852927
2.9,3.180064398
3.8,3.733035156
3.6,3.525985626
3.9,3.897979416
3.4,3.467479959
3.9,3.910719351
3.7,3.709397437
3.8,3.675179756
3.7,3.711838746
4,4.072793816
4.3,4.250192691
3.7,3.591074742
3.5,3.502460453
3.8,3.787557307
4.3,4.312935461
3.8,3.756430049
4.1,4.172084417
3.3,3.319915476
3.2,3.258142101
3,3.152325256
4.3,4.299055243
4.2,4.235386751
4,3.995909656
2.8,3.11397315
3.3,3.294613186
3.6,3.48140996
4.2,4.16400687
3.1,3.138394029
4.4,4.38302474
3.9,3.87982416
4.2,4.002382694
4,3.942825371
4,4.068481003
3.1,3.390937933
3,3.100689854
3.5,3.494372645
4.2,4.024544652
3.4,3.342418933
4.2,4.182537515
3.9,3.90194147
3.7,3.716657093
3.8,3.740251278
2.9,3.099977228
3.4,3.157474601
